image_name,astrocyte,area,perimeter,num_projections,avg_projection_length,max_projection_length,circularity,neighbors,length_width_ratio,fractal_dim,total_branch_length,avg_branch_length,max_branch_length,num_nodes,num_edges,avg_euclidean_dist,mask
r02c08f04p01-ch1sk1fk1fl1.tiff,111,60,36.62741661071777,0,0.0,0.0,0.5620158165146508,1,1.3333333333333333,0.0,7.82842712474619,7.82842712474619,7.82842712474619,2,1,7.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c08f04p01-ch1sk1fk1fl1.tiff,112,32,19.071067571640015,0,0.0,0.0,1.1056300463948705,0,1.1666666666666667,0.0,1.0,1.0,1.0,2,1,1.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c08f04p01-ch2sk1fk1fl1.tiff,1,7495,947.4427732229233,16,13.377286113798618,24.985281229019165,0.10492416609206079,1,1.2785714285714285,1.3575085699181542,626.239682094289,16.925396813359164,69.42640687119282,55,37,15.484376857795867,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c08f04p01-ch2sk1fk1fl1.tiff,2,1192,303.07820761203766,5,13.556854152679444,26.813708305358887,0.1630709867123152,0,1.7826086956521738,1.278249474713186,150.49747468305836,16.721941631450928,31.485281374238575,14,9,14.726229304509637,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c08f04p01-ch2sk1fk1fl1.tiff,3,1773,342.7350617647171,4,33.761931613087654,76.61269783973694,0.1896712601696973,1,1.1975308641975309,1.2442809625048357,173.15432893255067,24.736332704650096,79.11269837220806,11,7,23.05135998491217,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c08f04p01-ch2sk1fk1fl1.tiff,4,764,259.6639938354492,5,11.881118214130401,21.192387998104095,0.14239008766370842,2,1.1333333333333333,1.2740624351939875,133.71067811865476,14.856742013183862,30.213203435596434,14,9,13.888579446733871,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c08f04p01-ch2sk1fk1fl1.tiff,5,520,157.5807342529297,2,23.745688766241074,33.541630148887634,0.26315217757539966,0,1.0,1.1839619553192033,62.183766184073576,20.72792206135786,36.45584412271572,5,3,19.419532098351556,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c08f04p01-ch2sk1fk1fl1.tiff,6,4733,1207.9280549287796,11,29.973238598216664,97.77564829587936,0.04076282103270171,2,1.125,1.3502301194558868,633.2152954766494,26.383970644860394,80.8700576850888,36,24,24.186604686381216,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c08f04p01-ch2sk1fk1fl1.tiff,7,2159,470.2741655111313,8,13.413897767663002,28.59188276529312,0.12267618547254847,0,1.7671232876712328,1.3463678443406075,262.03657992645924,14.55758777369218,55.94112549695426,26,18,13.524362043143444,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c08f04p01-ch2sk1fk1fl1.tiff,8,410,109.05382263660431,0,0.0,0.0,0.433223427437427,1,1.5,0.0,43.698484809834994,43.698484809834994,43.698484809834994,2,1,40.8166632639171,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c08f04p01-ch2sk1fk1fl1.tiff,9,10735,1191.8103048801422,21,18.137590005284263,38.32842707633972,0.09497244973427149,0,2.267716535433071,1.3905104215748672,882.5361466505708,20.057639696603882,90.69848480983497,66,44,18.636346161833927,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c08f04p01-ch2sk1fk1fl1.tiff,10,1560,322.0487699508667,5,15.149747383594512,23.742640614509583,0.18901278137472227,1,1.7,1.2650484535546154,171.9827560572969,19.109195117477434,35.65685424949238,14,9,17.259222561532983,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
