image_name,astrocyte,area,perimeter,num_projections,avg_projection_length,max_projection_length,circularity,neighbors,length_width_ratio,fractal_dim,total_branch_length,avg_branch_length,max_branch_length,num_nodes,num_edges,avg_euclidean_dist,mask
r04c02f01p01-ch1sk1fk1fl1.tiff,11,63,32.38477599620819,0,0.0,0.0,0.754863834192058,1,1.2222222222222223,0.0,5.82842712474619,5.82842712474619,5.82842712474619,2,1,5.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r04c02f01p01-ch1sk1fk1fl1.tiff,12,71,28.97056233882904,0,0.0,0.0,1.063051641067251,3,1.0,0.0,0.0,0.0,0.0,0,0,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r04c02f01p01-ch1sk1fk1fl1.tiff,13,202,91.25483286380768,0,0.0,0.0,0.3048242300142372,3,1.75,0.0,31.55634918610405,31.55634918610405,31.55634918610405,2,1,23.021728866442675,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r04c02f01p01-ch1sk1fk1fl1.tiff,14,15,20.727921843528748,0,0.0,0.0,0.4387221871666124,3,1.1666666666666667,0.0,5.82842712474619,5.82842712474619,5.82842712474619,2,1,5.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r04c02f01p01-ch1sk1fk1fl1.tiff,15,14,18.485281229019165,0,0.0,0.0,0.5148559965493984,3,2.25,0.0,6.82842712474619,6.82842712474619,6.82842712474619,2,1,6.324555320336759,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r04c02f01p01-ch1sk1fk1fl1.tiff,16,35,19.071067690849304,0,0.0,0.0,1.2092828481264366,6,1.1666666666666667,0.0,0.0,0.0,0.0,0,0,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r04c02f01p01-ch1sk1fk1fl1.tiff,17,139,61.455843687057495,0,0.0,0.0,0.4624856839578161,3,1.0,0.0,20.48528137423857,20.48528137423857,20.48528137423857,2,1,6.324555320336759,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r04c02f01p01-ch1sk1fk1fl1.tiff,18,20,30.3847758769989,0,0.0,0.0,0.27222486126502854,7,1.25,0.0,0.0,0.0,0.0,0,0,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r04c02f01p01-ch1sk1fk1fl1.tiff,19,13,17.313708186149597,0,0.0,0.0,0.5449705445670033,5,1.4,0.0,5.242640687119285,5.242640687119285,5.242640687119285,2,1,5.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r04c02f01p01-ch1sk1fk1fl1.tiff,20,63,33.55634891986847,0,0.0,0.0,0.7030739555525054,6,1.75,0.0,11.242640687119286,11.242640687119286,11.242640687119286,2,1,10.44030650891055,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r04c02f01p01-ch1sk1fk1fl1.tiff,21,13,15.313708305358887,0,0.0,0.0,0.6966144445841445,7,1.0,0.0,0.0,0.0,0.0,0,0,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r04c02f01p01-ch1sk1fk1fl1.tiff,22,15,20.727921843528748,0,0.0,0.0,0.4387221871666124,3,1.3333333333333333,0.0,1.0,1.0,1.0,2,1,1.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r04c02f01p01-ch1sk1fk1fl1.tiff,23,19,21.899494767189026,0,0.0,0.0,0.49784628861867053,7,1.3333333333333333,0.0,4.82842712474619,4.82842712474619,4.82842712474619,2,1,4.47213595499958,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r04c02f01p01-ch1sk1fk1fl1.tiff,24,12,14.242640614509583,0,0.0,0.0,0.7433786405415647,2,1.25,0.0,0.0,0.0,0.0,0,0,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r04c02f01p01-ch1sk1fk1fl1.tiff,25,15,16.485281229019165,0,0.0,0.0,0.6935989106655485,7,1.0,0.0,4.82842712474619,4.82842712474619,4.82842712474619,2,1,4.242640687119285,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r04c02f01p01-ch1sk1fk1fl1.tiff,26,26,16.242640614509583,0,0.0,0.0,1.238425659015802,2,1.2,0.0,0.0,0.0,0.0,0,0,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r04c02f01p01-ch1sk1fk1fl1.tiff,27,57,26.727921843528748,0,0.0,0.0,1.002661488476507,5,1.0,0.0,0.0,0.0,0.0,0,0,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r04c02f01p01-ch1sk1fk1fl1.tiff,28,11,13.071067690849304,0,0.0,0.0,0.8090594254182648,2,1.25,0.0,0.0,0.0,0.0,0,0,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r04c02f01p01-ch1sk1fk1fl1.tiff,29,12,11.656854152679443,0,0.0,0.0,1.1097582559466916,4,1.25,0.0,0.0,0.0,0.0,0,0,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r04c02f01p01-ch1sk1fk1fl1.tiff,30,14,18.485281109809875,0,0.0,0.0,0.5148560031898837,2,1.0,0.0,5.82842712474619,5.82842712474619,5.82842712474619,2,1,5.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r04c02f01p01-ch1sk1fk1fl1.tiff,31,25,15.899494767189026,0,0.0,0.0,1.2427484337621255,4,1.0,0.0,0.0,0.0,0.0,0,0,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r04c02f01p01-ch1sk1fk1fl1.tiff,32,71,30.97056233882904,0,0.0,0.0,0.9301864968442655,4,1.625,0.0,5.82842712474619,5.82842712474619,5.82842712474619,2,1,5.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r04c02f01p01-ch1sk1fk1fl1.tiff,33,15,19.313708305358887,0,0.0,0.0,0.5053238393064108,4,1.6,0.0,5.82842712474619,5.82842712474619,5.82842712474619,2,1,5.385164807134504,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r04c02f01p01-ch1sk1fk1fl1.tiff,34,15,18.727921843528748,0,0.0,0.0,0.537430050633769,4,1.1666666666666667,0.0,5.242640687119286,5.242640687119286,5.242640687119286,2,1,5.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r04c02f01p01-ch1sk1fk1fl1.tiff,35,56,25.071067690849304,0,0.0,0.0,1.1195725250683115,0,1.2857142857142858,0.0,0.0,0.0,0.0,0,0,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r04c02f01p01-ch1sk1fk1fl1.tiff,36,46,25.899494767189026,0,0.0,0.0,0.8617575783746533,0,1.2857142857142858,0.0,6.242640687119285,6.242640687119285,6.242640687119285,2,1,5.830951894845301,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r04c02f01p01-ch1sk1fk1fl1.tiff,37,104,40.14213526248932,0,0.0,0.0,0.8110399802959521,0,2.125,0.0,10.82842712474619,10.82842712474619,10.82842712474619,2,1,10.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r04c02f01p01-ch1sk1fk1fl1.tiff,38,61,28.97056221961975,0,0.0,0.0,0.9133260653347274,3,1.2222222222222223,0.0,0.0,0.0,0.0,0,0,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r04c02f01p01-ch1sk1fk1fl1.tiff,39,151,70.08326029777527,0,0.0,0.0,0.38632980688905755,3,1.25,0.0,22.72792206135786,22.72792206135786,22.72792206135786,2,1,10.770329614269007,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r04c02f01p01-ch1sk1fk1fl1.tiff,40,78,38.14213526248932,0,0.0,0.0,0.6737433053104444,0,2.8333333333333335,0.0,14.828427124746192,14.828427124746192,14.828427124746192,2,1,14.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r04c02f01p01-ch1sk1fk1fl1.tiff,41,81,32.14213538169861,0,0.0,0.0,0.985247702732656,3,1.3333333333333333,0.0,0.0,0.0,0.0,0,0,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r04c02f01p01-ch1sk1fk1fl1.tiff,42,111,44.97056245803833,0,0.0,0.0,0.6897253749478319,3,2.375,0.0,14.828427124746192,14.828427124746192,14.828427124746192,2,1,14.142135623730951,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r04c02f01p01-ch1sk1fk1fl1.tiff,43,194,104.56854140758514,2,7.7426406145095825,13.571067690849304,0.22295103535370736,1,1.0526315789473684,1.2048976311119388,28.313708498984766,9.437902832994922,16.07106781186548,5,3,7.34445377587761,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r04c02f01p01-ch1sk1fk1fl1.tiff,44,12,13.899494767189026,0,0.0,0.0,0.7805362567844477,3,1.5,0.0,0.0,0.0,0.0,0,0,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r04c02f01p01-ch1sk1fk1fl1.tiff,45,112,63.35533821582794,0,0.0,0.0,0.3506400013378669,1,1.2352941176470589,0.0,16.142135623730955,16.142135623730955,16.142135623730955,2,1,15.620499351813308,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r04c02f01p01-ch1sk1fk1fl1.tiff,46,34,19.899494767189026,0,0.0,0.0,1.0789583510370682,3,1.0,0.0,0.0,0.0,0.0,0,0,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r04c02f01p01-ch1sk1fk1fl1.tiff,47,60,28.14213526248932,0,0.0,0.0,0.9520220826745307,0,1.1111111111111112,0.0,0.0,0.0,0.0,0,0,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r04c02f01p01-ch1sk1fk1fl1.tiff,48,11,13.899494647979736,0,0.0,0.0,0.715491580991932,3,1.2,0.0,0.0,0.0,0.0,0,0,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r04c02f01p01-ch1sk1fk1fl1.tiff,49,56,36.14213538169861,0,0.0,0.0,0.5387289006334277,0,1.2222222222222223,0.0,10.65685424949238,10.65685424949238,10.65685424949238,2,1,6.4031242374328485,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r04c02f01p01-ch1sk1fk1fl1.tiff,50,36,21.071067690849304,0,0.0,0.0,1.0189181073827143,3,1.3333333333333333,0.0,0.0,0.0,0.0,0,0,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r04c02f01p01-ch1sk1fk1fl1.tiff,51,30,17.071067690849304,0,0.0,0.0,1.2936290210273302,0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r04c02f01p01-ch1sk1fk1fl1.tiff,52,15,16.727921962738037,0,0.0,0.0,0.6736233541378259,2,1.1666666666666667,0.0,0.0,0.0,0.0,0,0,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r04c02f01p01-ch1sk1fk1fl1.tiff,53,76,39.79898941516876,0,0.0,0.0,0.6029473174268295,2,1.3636363636363635,0.0,13.313708498984763,13.313708498984763,13.313708498984763,2,1,11.661903789690601,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r04c02f01p01-ch1sk1fk1fl1.tiff,54,17,26.38477599620819,0,0.0,0.0,0.3068682541783225,2,1.1428571428571428,0.0,0.0,0.0,0.0,0,0,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r04c02f01p01-ch1sk1fk1fl1.tiff,55,86,63.5979790687561,0,0.0,0.0,0.26719091325885697,0,2.1,0.0,22.07106781186548,22.07106781186548,22.07106781186548,2,1,18.027756377319946,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r04c02f01p01-ch1sk1fk1fl1.tiff,56,70,32.97056245803833,0,0.0,0.0,0.8091987291098065,2,1.625,0.0,0.0,0.0,0.0,0,0,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r04c02f01p01-ch1sk1fk1fl1.tiff,57,41,22.727921843528748,0,0.0,0.0,0.9974112587158946,2,1.2857142857142858,0.0,0.0,0.0,0.0,0,0,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r04c02f01p01-ch1sk1fk1fl1.tiff,58,30,18.485281229019165,0,0.0,0.0,1.1032628497487107,2,1.1666666666666667,0.0,0.0,0.0,0.0,0,0,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r04c02f01p01-ch1sk1fk1fl1.tiff,59,178,79.59797894954681,0,0.0,0.0,0.3530415203306181,2,2.0714285714285716,0.0,19.414213562373096,19.414213562373096,19.414213562373096,2,1,19.026297590440446,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r04c02f01p01-ch1sk1fk1fl1.tiff,60,56,25.899494767189026,0,0.0,0.0,1.0490961823691431,2,1.4285714285714286,0.0,0.0,0.0,0.0,0,0,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r04c02f01p01-ch1sk1fk1fl1.tiff,61,70,32.3847758769989,0,0.0,0.0,0.8387375997215654,2,1.2,0.0,7.242640687119285,7.242640687119285,7.242640687119285,2,1,6.4031242374328485,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r04c02f01p01-ch1sk1fk1fl1.tiff,62,102,45.21320307254791,0,0.0,0.0,0.6270172449217833,1,1.7777777777777777,0.0,6.414213562373095,6.414213562373095,6.414213562373095,2,1,6.082762530298219,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r04c02f01p01-ch1sk1fk1fl1.tiff,63,11,12.485281229019165,0,0.0,0.0,0.8867595835457188,1,1.0,0.0,0.0,0.0,0.0,0,0,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r04c02f01p01-ch1sk1fk1fl1.tiff,64,75,36.62741661071777,0,0.0,0.0,0.7025197706433136,0,1.4,0.0,11.071067811865476,11.071067811865476,11.071067811865476,2,1,10.295630140987,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
