object_label,num_nodes,num_branches,num_projections,branch_lengths,total_skeleton_length,area,fractal_dim,perimeter,circularity,roundness,projection_lengths,avg_projection_length,max_projection_length,neighbors,length_width_ratio,file_name
52,18,12,4,"[10.656854249492381, 185.74011537017776, 10.656854249492381, 9.65685424949238, 11.485281374238571, 2.0, 1.4142135623730951, 34.97056274847715, 8.414213562373096, 4.414213562373095, 49.698484809834994, 20.55634918610405]",349.663996924429,2633.0,-1.0,696.6416966915131,0.06817761316772934,14.667571267709503,"[46.99137753248215, 5.5, 7.328427076339722, 7.535533845424652]",16.83883461356163,46.99137753248215,0,1.9910714285714286,r03c11f05p01-ch2sk1fk1fl1.tiff
53,5,3,2,"[9.242640687119284, 14.242640687119286, 36.72792206135785]",60.21320343559642,359.0,1.1410291171443365,137.49747359752655,0.23862441446042312,4.19068602959675,"[11.742640614509583, 6.7426406145095825]",9.242640614509583,11.742640614509583,2,2.3,r03c11f05p01-ch2sk1fk1fl1.tiff
54,6,4,0,"[12.828427124746192, 2.0, 1.4142135623730951, 66.52691193458115]",82.76955262170044,526.0,0.0,197.82337427139282,0.1689041799855922,5.9205165916278775,[],0.0,0.0,0,1.972972972972973,r03c11f05p01-ch2sk1fk1fl1.tiff
55,14,9,5,"[14.071067811865477, 9.65685424949238, 17.071067811865476, 14.414213562373096, 9.82842712474619, 14.071067811865476, 19.313708498984763, 8.65685424949238, 9.242640687119284]",116.32590180780451,950.0,1.3635175319531925,313.9482649564743,0.12112039954645319,8.256247533401432,"[5.535533845424652, 6.914213538169861, 13.742640614509583, 6.535533845424652, 11.156854152679443]",8.776955199241637,13.742640614509583,0,1.2954545454545454,r03c11f05p01-ch2sk1fk1fl1.tiff
56,6,4,1,"[27.656854249492383, 2.414213562373095, 1.0, 17.242640687119284]",48.31370849898477,277.0,1.1356003034408269,140.46803617477417,0.17641463543088126,5.668463943241246,[26.156854152679443],26.156854152679443,26.156854152679443,0,2.823529411764706,r03c11f05p01-ch2sk1fk1fl1.tiff
57,9,6,2,"[8.414213562373096, 1.4142135623730951, 2.0, 15.485281374238571, 15.313708498984763, 40.727922061357845]",83.35533905932738,675.0,1.304647768923998,208.7523068189621,0.19464850395858183,5.1374656350443075,"[12.192387998104095, 22.278174459934235]",17.235281229019165,22.278174459934235,0,2.1333333333333333,r03c11f05p01-ch2sk1fk1fl1.tiff
58,6,4,0,"[10.071067811865476, 2.0, 1.4142135623730951, 20.89949493661167]",34.38477631085024,168.0,0.0,98.56854128837585,0.21729137432449425,4.60211549173894,[],0.0,0.0,0,1.4285714285714286,r03c11f05p01-ch2sk1fk1fl1.tiff
1,13,10,3,"[48.65685424949238, 24.384776310850242, 7.82842712474619, 5.242640687119286, 25.313708498984763, 1.4142135623730951, 2.0, 9.656854249492381, 1.0, 9.414213562373096]",134.91168824543144,584.0,1.392583625605452,313.9066345691681,0.0744769223039853,13.426978036476806,"[7.156854152679443, 21.778174459934235, 21.47056245803833]",16.801863690217335,21.778174459934235,0,2.3823529411764706,r03c04f06p01-ch2sk1fk1fl1.tiff
2,13,9,1,"[34.38477631085024, 12.313708498984763, 68.0121933088197, 1.4142135623730951, 2.0, 21.72792206135786, 2.0, 1.4142135623730951, 15.313708498984763]",158.58073580374352,1035.0,1.4756517072759985,347.0609620809555,0.10797884584759651,9.261073242173934,[49.64823168516159],49.64823168516159,49.64823168516159,0,1.3235294117647058,r03c04f06p01-ch2sk1fk1fl1.tiff
3,2,1,0,[14.656854249492381],14.656854249492381,176.0,0.0,62.870057225227356,0.5595447438951774,1.7871671763703236,[],0.0,0.0,0,1.5,r03c04f06p01-ch2sk1fk1fl1.tiff
4,14,9,5,"[85.81118318204302, 29.384776310850242, 9.414213562373096, 56.79898987322333, 6.656854249492381, 79.21320343559641, 32.213203435596434, 8.242640687119284, 9.414213562373096]",317.14927829866724,2219.0,1.4739972207091756,680.0386638641357,0.060297590146348216,16.584410713146262,"[5.535533845424652, 3.1213203072547913, 76.71320307254791, 6.5, 83.31118214130402]",35.03624787330627,83.31118214130402,0,1.3985507246376812,r03c04f06p01-ch2sk1fk1fl1.tiff
5,22,15,6,"[13.485281374238573, 9.65685424949238, 12.0, 14.485281374238571, 12.071067811865476, 16.485281374238575, 11.414213562373096, 13.0, 16.899494936611667, 10.82842712474619, 31.142135623730955, 3.414213562373095, 1.4142135623730951, 2.0, 39.45584412271571]",207.7523086789974,1151.0,1.539984337290011,446.75944685935974,0.07246656880356521,13.79946665766245,"[8.328427076339722, 15.899494767189026, 10.5, 13.571067690849304, 6.7426406145095825, 10.363960921764374]",10.900931845108667,15.899494767189026,1,1.0941176470588236,r03c04f06p01-ch2sk1fk1fl1.tiff
6,2,1,0,[14.899494936611667],14.899494936611667,61.0,0.0,39.69848382472992,0.4863980870756214,2.0559291382339007,[],0.0,0.0,1,1.0,r03c04f06p01-ch2sk1fk1fl1.tiff
7,8,5,3,"[12.828427124746192, 12.65685424949238, 16.313708498984763, 2.0, 27.242640687119287]",71.04163056034263,479.0,1.32708067435467,187.6812390089035,0.1708848862816285,5.851892591319868,"[0.0, 9.949747383594513, 9.91421353816986]",6.621320307254791,9.949747383594513,1,1.054054054054054,r03c04f06p01-ch2sk1fk1fl1.tiff
8,9,6,2,"[9.414213562373096, 12.656854249492381, 2.0, 1.4142135623730951, 2.0, 9.656854249492381]",37.14213562373095,344.0,1.2566225880311634,97.25483310222626,0.45703127562968693,2.1880340653322325,"[9.742640614509583, 6.914213538169861]",8.328427076339722,9.742640614509583,1,1.0,r03c04f06p01-ch2sk1fk1fl1.tiff
9,2,1,0,[161.5096679918781],161.5096679918781,917.0,0.0,349.40410816669464,0.094389391380787,10.594410932959468,[],0.0,0.0,1,2.0441176470588234,r03c04f06p01-ch2sk1fk1fl1.tiff
10,10,7,0,"[35.04163056034262, 2.0, 1.4142135623730951, 22.899494936611667, 2.0, 1.4142135623730951, 33.798989873223334]",98.5685424949238,764.0,0.0,227.76449918746948,0.1850679252908116,5.4034214650033086,[],0.0,0.0,1,1.5660377358490567,r03c04f06p01-ch2sk1fk1fl1.tiff
11,6,4,0,"[24.213203435596434, 2.0, 1.4142135623730951, 46.970562748477136]",74.59797974644667,607.0,0.0,203.96550929546356,0.18335176155383107,5.453997232016805,[],0.0,0.0,0,1.7179487179487178,r03c04f06p01-ch2sk1fk1fl1.tiff
12,2,1,0,[12.414213562373096],12.414213562373096,125.0,0.0,53.94112467765808,0.5398584238902836,1.8523374939560668,[],0.0,0.0,1,1.8181818181818181,r03c04f06p01-ch2sk1fk1fl1.tiff
13,6,4,0,"[12.071067811865477, 2.0, 1.4142135623730951, 6.242640687119285]",21.72792206135786,191.0,0.0,103.982754945755,0.22198344763114541,4.504840386395075,[],0.0,0.0,1,1.12,r03c04f06p01-ch2sk1fk1fl1.tiff
14,11,7,4,"[6.242640687119285, 11.242640687119286, 26.242640687119287, 9.0, 53.769552621700456, 35.48528137423857, 42.69848480983499]",184.68124086713186,1137.0,1.351723454912607,436.07315480709076,0.07513661490635905,13.309090398153762,"[32.571067690849304, 6.5, 8.535533845424652, 2.914213538169861]",12.630203768610954,32.571067690849304,0,1.053763440860215,r03c04f06p01-ch2sk1fk1fl1.tiff
15,12,8,3,"[20.242640687119284, 12.82842712474619, 6.0, 2.0, 1.4142135623730951, 6.82842712474619, 9.82842712474619, 3.82842712474619]",62.97056274847714,369.0,1.082224459989148,142.56854140758514,0.2281333707098394,4.383400801419316,"[7.328427076339722, 12.035533845424652, 17.535533845424652]",12.29983158906301,17.535533845424652,0,1.8636363636363635,r03c04f06p01-ch2sk1fk1fl1.tiff
